9 9	Mary George	translation	‘Our work will be long until it’s extinguished.’
9 10	Mary George	transcription	qexmot k’we sem ʔems p’ap’îm
9 10	John Hamilton Davis	phonetic	[qʌ́χmot k̀wə səm ʔəms p̀aap̀εm]
9 10	Mary George	translation	‘We’ll have a lot of work.’
9 11	Mary George	transcription	qex qaymiwh kw hothot “ch’elhas xwet, ʔigatas ch’iaw.nomolh.as”
9 11	John Hamilton Davis	phonetic	[qʌ́χ qaɪmiçw kw hoθot č̀ɪɬᴧs χwɔt ʔεgatᴧs č̀yεʊnomoɬᴧs]
9 11	Mary George	translation	‘Lots of people wish it would rain to help us.’
9 12	Mary George	transcription	qwayigan ch’elh sem qajey
9 12	John Hamilton Davis	phonetic	[qwayεgᴧn č̀ɪɬ səm qʌǰiɪ]
9 12	Mary George	translation	‘I think it will rain again.’
9 13	Mary George	transcription	whe chia’mas ʔey ch’elh
9 13	John Hamilton Davis	phonetic	[çwʊ čyεεmᴧs ʔiɪ č̀ɪɬ]
9 13	Mary George	translation	‘It won’t rain.’
9 14	Mary George	transcription	whaʔ ot ch’ech’lhamosas
9 14	John Hamilton Davis	phonetic	[çwaʔ ot č̀ɪč̀ɬamosᴧs]
9 14	Mary George	translation	‘It’s not looking like rain.’
9 15	Mary George	transcription	hanem yew te gejia
9 15	John Hamilton Davis	phonetic	[hanəm yuʊ tə gɪǰyε]
9 15	Mary George	translation	‘The ground is too dry.’
9 16	Mary George	transcription	hanem yew te z’ok’w
9 16	John Hamilton Davis	phonetic	[hanəm yuʊ tə t̀θok̀w]
9 16	Mary George	translation	‘The day is too dry.’
9 17	Mary George	transcription	qwayin whe chia’mas ʔot ʔey ch’elh
9 17	John Hamilton Davis	phonetic	[qwayɪn çwʊ čyεεmᴧs ʔot ʔiɪ č̀ɪɬ]
9 17	Mary George	translation	‘Of course it won’t rain.’
9 18	Mary George	transcription	ʔot sem ch’elh ʔiy tl’ak’w sem te q’eq’twh
9 18	John Hamilton Davis	phonetic	[ʔot səm č̀ɪɬ ʔεɪ ƛ̀ak̀w səm tə q̀ʌ́q̀tçw]
9 18	Mary George	translation	‘If it were to rain, then the fire would go out.’
9 19	Mary George	transcription	hihiw ʔeymot kwez qwayigan s whaʔs qelh q’etwhas ʔe taʔa ʔe te ʔa’gayqsin
9 19	John Hamilton Davis	phonetic	[hεhεʊ ʔiɪmot kwʊtθ qwayεgᴧn s çwaʔs qʌ́ɬ q̀ʌ́tçwʌs ʔə taʔa ʔə tə ʔaagaɪqsεn]
9 19	Mary George	translation	‘I’m very happy that there was no fire there on Harwood.’
9 20	Mary George	transcription	qexmotolh temtumesh tl’ak’watolh she q’etwholh ʔe te ʔa’gayqsin she hihiw kwetesholh
9 20	John Hamilton Davis	phonetic	[qʌ́χmotoɬ tʌ́mtumiš ƛ̀ak̀watoɬ šɪ q̀ʌ́tçwoɬ ʔə tə ʔaagaɪqsεn šɪ hεhεʊ kwʊtišoɬ]
9 20	Mary George	translation	‘(It took) many men to extinguish that fire on Harwood the previous year.’
9 21	Mary George	transcription	yaxat ch sheʔen q’etwholh
9 21	John Hamilton Davis	phonetic	[yaχat č šiʔɪn q̀ʌ́tçwoɬ]
9 21	Mary George	translation	‘I remember that fire.’
9 22	Mary George	transcription	ʔot sht qelh whaʔ tl’ak’wat.at, qelh q’etwh ʔewk’w te kwethays
9 22	John Hamilton Davis	phonetic	[ʔot št qʌ́ɬ čwaʔ ƛ̀ak̀watat qʌ́ɬ q̀ʌ́tçw ʔuʊk̀w tə kwʊθaɪs]
9 22	Mary George	translation	‘If we had not extinguished it, the whole island would have burned.’
9 23a	Mary George	transcription	ʔot qelh q’etwh, qelh whekwt ʔe kw qigath ʔe niʔ
9 23a	John Hamilton Davis	phonetic	[ʔot qʌ́ɬ q̀ʌ́tçw qʌ́ɬ çwukwt ʔə kw qεgʌθ ʔə nɛʔ]
9 23a	Mary George	translation	‘If it had burned, there would be no deer there.’
9 23b	Mary George	transcription	qelh ga whekwt ʔe kw tho ʔiʔaʔamash ʔe taʔa ʔeschiaʔat
9 23b	John Hamilton Davis	phonetic	[qʌ́ɬ gʌ çwukwt ʔə kw θo ʔεʔaʔamʌš ʔə taʔa ʔəsčyεʔεt]
9 23b	Mary George	translation	‘There would be no going hunting there now.’
9 24	Mary George	transcription	q’etwholh ch’ia ʔe te ch’iaʔ
9 24	John Hamilton Davis	phonetic	[q̀ʌ́tçwoɬ č̀yε ʔə tə č̀yεʔ]
9 24	Mary George	translation	‘There was a fire in the open water (id est, on an island).’
9 25a	Mary George	transcription	tiʔin
9 25a	John Hamilton Davis	phonetic	[tεʔεn]
9 25a	Mary George	translation	‘there, that one’
9 25b	Mary George	transcription	teyʔin
9 25b	John Hamilton Davis	phonetic	[tiɪʔɪn]
9 25b	Mary George	translation	‘right there, that very one’
9 26a	Mary George	transcription	sheʔen
9 26a	John Hamilton Davis	phonetic	[šiʔɪn]
9 26a	Mary George	translation	‘that one’
9 26b	Mary George	transcription	shiaʔan
9 26b	John Hamilton Davis	phonetic	[šyεʔεn]
9 26b	Mary George	translation	‘that very one’
note 123	John Hamilton Davis	cited form	kwa	personal observation, not reported news
note 123	John Hamilton Davis	cited form	kwanachem	to sit down, where kwa means to place
note 123	John Hamilton Davis	cited form	kwamît	perched or landed
note 124	John Hamilton Davis	cited form	k’we	reported news
note 125	John Hamilton Davis	cited form	neyjia	far away
note 125	John Hamilton Davis	cited affix	-am	location
note 125	John Hamilton Davis	cited form	gejia	land, ground, place
note 125	John Hamilton Davis	phonetic	[gɪǰyε]	land, ground, place
note 126	John Hamilton Davis	cited form	tl’ak’weyesh	the fire went out
note 126	John Hamilton Davis	phonetic	[ƛ̀ak̀wiyiš]	the fire went out
note 127	John Hamilton Davis	cited affix	{-nW}	the transitive that gives -nomolh
note 127	John Hamilton Davis	cited affix	-omolh	us
note 127	John Hamilton Davis	cited form	-nomolh	from {-nW} + -omolh
note 127	John Hamilton Davis	cited form	ʔigatas	so it would
note 127	John Hamilton Davis	cited form	ʔigatan	so I could, entry 528
note 127	John Hamilton Davis	cited form	ʔigatawh	so you could, entry 737
note 128	John Hamilton Davis	cited affix	C1V1-	imperfective
note 128	John Hamilton Davis	cited form	ch’elhamos	it looks like rain
note 128	John Hamilton Davis	cited affix	-am	desiderative; almost; about to
note 128	John Hamilton Davis	cited affix	-os	head, face, appearance, round object
note 129	John Hamilton Davis	note	an example of /ə/ ~ /a/
10 1	Mary George	transcription	hi Steve ʔez ʔowulh.olh tez tho.holh ʔe kw tawn
10 1	John Hamilton Davis	phonetic	[hε Steve ʔətθ ʔowʊɬoɬ tətθ θohoɬ ʔə kw tʌʊn]
10 1	Mary George	translation	‘I rode (got aboard) with Steve (Harry) when I went to Vancouver.’
10 2	Mary George	transcription	ʔowulholh ch ga ʔe she bus, ho ch tesolh ʔe kw Matoley
10 2	John Hamilton Davis	phonetic	[ʔowʊɬoɬ č gʌ ʔə šɪ bʌs ho č tʌsoɬ ʔə kw matoliɪ]
10 2	Mary George	translation	‘(Then) I got on the bus, (and) went to Victoria.’
10 3	Mary George	transcription	hoy ʔey niʔ.olh chian ʔe kw sheʔen
10 3	John Hamilton Davis	phonetic	[hoɪ ʔiɪ nεʔoɬ čyεn ʔə kw šiʔɪn]
10 3	Mary George	translation	‘Then I stayed there.’
10 4	Mary George	transcription	hoy ʔey xapeje.shen.ma.holh ch qwel’ ʔe kw tawn
10 4	John Hamilton Davis	phonetic	[hoɪ ʔiɪ χapiǰišinmʌhoɬ č qwɔlʔ ʔə kw tʌʊn]
10 4	Mary George	translation	‘Then I returned on foot to Vancouver.’
10 5	Mary George	transcription	hoy ʔey ʔimash.ma ch xapey ʔey qwel’ chian hiwt
10 5	John Hamilton Davis	phonetic	[hoɪ ʔiɪ ʔεmʌšmʌ č χapiɪ ʔiɪ qwɔlʔ čyεn hεʊt]
10 5	Mary George	translation	‘Then I walked back and returned.’
10 5	John Hamilton Davis	cited form	hiwt	often used to mean homeward, and used here for returning where he started
10 5	John Hamilton Davis	cited form	jew’	the unambiguous word for home
10 5	John Hamilton Davis	phonetic	[ǰuʊʔ]	home
10 5	John Hamilton Davis	cited form	qwel’ chian jew’	inaccurate here, because Sliammon was not his home
10 6	Mary George	transcription	hilh z xwawiqojia yeyq’eshian
10 6	John Hamilton Davis	phonetic	[hεɬ tθ χwawɪqoǰyε yiɪq̀ɪšyεn]
10 6	Mary George	translation	‘I used my finger (thumb).’
10 7	Mary George	transcription	ʔowulh.ste.no.may.em ga ʔe te ʔatnopil
10 7	John Hamilton Davis	phonetic	[ʔowʊɬstənomayɪm gʌ ʔə tə ʔatnopεl]
10 7	Mary George	translation	‘(And) they (did) put me aboard the automobile.’
10 7	John Hamilton Davis	cited form	ʔowulhstenomayem	shows result
10 7	John Hamilton Davis	cited form	ʔowulstomayem	(intend) to put me aboard, whether or not boarding followed
note 130	John Hamilton Davis	cited form	niʔ	stay, reside, there, exist
note 131	John Hamilton Davis	note	I actually rode the bus.
§11	John Hamilton Davis	cited form	Qayx	Mink's myth name in Comox
§11	John Hamilton Davis	cited form	mes	the name for today's animal
§11	John Hamilton Davis	phonetic	[mʌ́s]	the name for today's animal
§11	John Hamilton Davis	cited form	memsch’o’m	the diminutive of mes
§11	John Hamilton Davis	phonetic	[mʌ́msč̀oom]	the diminutive of mes
§11	John Hamilton Davis	cited affix	C1V1-	diminutive
11 1	Noel George Harry	transcription	hoooo qayx!
11 1	John Hamilton Davis	phonetic	[ho···· qaɪχ]
11 1	Noel George Harry	translation	‘Ooooh Mink!’
11 2	Noel George Harry	transcription	salhtigammitas lh q’aykw.
11 2	John Hamilton Davis	phonetic	[saɬtɪgammεtʌs ɬ q̀aɪkw]
11 2	Noel George Harry	translation	‘He wants to marry Eagle.’
11 2	John Hamilton Davis	cited form	salhtiw	wife, the root of salhtigammitas
11 2	John Hamilton Davis	cited affix	-am	wanting to, or tending to
11 2	John Hamilton Davis	cited affix	-mit	toward
11 2	John Hamilton Davis	cited affix	-as	agentive
11 3	Noel George Harry	transcription	salhtigammitas.
11 3	John Hamilton Davis	phonetic	[saɬtɪgammεtʌs]
11 3	Noel George Harry	translation	‘He wants to marry her.’
11 4	Noel George Harry	transcription	ʔanqitem lh q’aykw.
11 4	John Hamilton Davis	phonetic	[ʔanqεtəm ɬ q̀aɪkw]
11 4	Noel George Harry	translation	‘Eagle consents.’
11 5	Noel George Harry	transcription	“chiam’ chwh sa’ga?” niʔitem k’we.
11 5	John Hamilton Davis	phonetic	[čyεmʔ čçw saagʌ nεʔεtəm k̀wə]
11 5	Noel George Harry	translation	‘She says, “But how will you?”’
11 5	John Hamilton Davis	cited form	sa’ga	the larger conversational context, like English then in a question
11 5	John Hamilton Davis	phonetic	[saagʌ]	the larger conversational context
11 6	Noel George Harry	transcription	“shiaʔtmot z ʔayaʔ.”
11 6	John Hamilton Davis	phonetic	[šyεʔtmot tᶿ ʔayεʔ]
11 6	Noel George Harry	translation	“My house is really high.”
11 6	John Hamilton Davis	cited form	shiaʔ	direction
11 6	John Hamilton Davis	cited form	shiaʔt	location
11 6	John Hamilton Davis	cited affix	-mot	very, or really
11 7	Noel George Harry	transcription	“ho zem shiaʔ,” hot k’we.
11 7	John Hamilton Davis	phonetic	[ho tᶿəm šyεʔ hot k̀wə]
11 7	Noel George Harry	translation	‘He says, “I’ll go up.”’
11 8	Noel George Harry	transcription	ho k’we sem shiaʔ taʔat ʔelh tl’itl’iq’igas.
11 8	John Hamilton Davis	phonetic	[ho k̀wə səm šyεʔ taʔat ʔəɬ ƛ̀εƛ̀æqεgʌs]
11 8	Noel George Harry	translation	‘(Mink) will go up (as usual) as dark is approaching.’
11 9	Noel George Harry	transcription	tl’itl’iqiw.
11 9	John Hamilton Davis	phonetic	[ƛ̀εƛ̀æqεw]
11 9	Noel George Harry	translation	‘It’s getting dark.’
11 10	Noel George Harry	transcription	tho···· shiaʔ.
11 10	John Hamilton Davis	phonetic	[θo···· šyεʔ]
11 10	Noel George Harry	translation	‘He goes up.’
11 11	Noel George Harry	transcription	shiaʔ tho.
11 11	John Hamilton Davis	phonetic	[šyεʔ θo]
11 11	Noel George Harry	translation	‘Up he goes.’
11 12	Noel George Harry	transcription	whaʔ k’we ȳathots.
11 12	John Hamilton Davis	phonetic	[çwaʔ k̀wə íæθots]
11 12	Noel George Harry	translation	‘He can’t do anything.’
11 12	John Hamilton Davis	cited form	yat-	do something for someone
11 12	John Hamilton Davis	cited affix	-hot	reflexive
11 12	John Hamilton Davis	cited affix	{-*Sut}	the historical form of -hot
11 12	John Hamilton Davis	cited affix	-s	his
11 12	John Hamilton Davis	cited form	yayathot	the imperfective of the verb
11 12	John Hamilton Davis	phonetic	[yεyεθot]	the imperfective
11 13	Noel George Harry	transcription	whe chia’mas ʔey ʔolhteg.eyt qayx ʔe te ʔayaʔs lh q’aykw.
11 13	John Hamilton Davis	phonetic	[çʷʊ čyεεmʌs ʔiɪ ʔoɬtɪgiɪt qaɪχ ʔə tə ʔayεʔs ɬ q̀aɪkw]
11 13	Noel George Harry	translation	‘Mink can’t enter Eagle’s house.’
11 14	Noel George Harry	transcription	peyesh qwel’.
11 14	John Hamilton Davis	phonetic	[piyiš qwɔlʔ]
11 14	Noel George Harry	translation	‘He comes down.’
11 15	Noel George Harry	transcription	lhelhxanchem.
11 15	John Hamilton Davis	phonetic	[ɬɪɬχančɪm]
11 15	Noel George Harry	translation	‘He is angry.’
11 16	Noel George Harry	transcription	“whaʔstomi ch,” niʔitem k’we.
11 16	John Hamilton Davis	phonetic	[çwaʔstomɪ č nεʔεtəm k̀wə]
11 16	Noel George Harry	translation	Mink says, “I divorce you.”
11 17	Noel George Harry	transcription	ho ʔot k’we te qayx.
11 17	John Hamilton Davis	phonetic	[ho ʔot k̀wə tə qaɪχ]
11 17	Noel George Harry	translation	‘Mink leaves.’
11 17	John Hamilton Davis	cited form	ʔot	the focus particle emphasizing the verb
11 17	John Hamilton Davis	cited form	ho	go
11 18	Noel George Harry	transcription	whaʔswhas.
11 18	John Hamilton Davis	phonetic	[çwaʔsçwʌs]
11 18	Noel George Harry	translation	‘He divorces her.’
11 18	John Hamilton Davis	cited form	whaʔ	refuse or deny, in Mary George's narratives
11 18	John Hamilton Davis	cited affix	-swh	causative, which makes whaʔ the word for to divorce
11 18	John Hamilton Davis	cited form	whaʔstomayem	(s)he divorced me
11 18	John Hamilton Davis	cited form	whaʔstenwhigas	they divorced each other, they got divorced
11 19	Noel George Harry	transcription	lhawshas.
11 19	John Hamilton Davis	phonetic	[ɬʌʊšyʌs]
11 19	Noel George Harry	translation	‘He leaves her.’
11 20	Noel George Harry	transcription	hi s whes chia’mas ʔey tho ʔaxîth.eyt.
11 20	John Hamilton Davis	phonetic	[hε s çʷʊs čyεεmʌs ʔiɪ θo ʔaχεθiɪt]
11 20	Noel George Harry	translation	‘That’s because he can’t go to be lying (with her).’
11 20	John Hamilton Davis	cited form	whe	not, the rapid speech form of whaʔ
11 20	John Hamilton Davis	cited form	whaʔ	no, not
note 132	John Hamilton Davis	cited affix	C1V1-	imperfective
note 133	John Hamilton Davis	cited form	ʔolhtwh	enter
note 133	John Hamilton Davis	cited affix	-eyt	success or completed action
note 134	John Hamilton Davis	cited affix	-eyt	success
12 1	Tommy Paul	transcription	niʔ ʔeyt kw nokwaymiwh tl’emîs
12 1	John Hamilton Davis	phonetic	[nεʔ ʔiɪt kw nokwaɪmiçw ƛ̀əmέs]
12 1	Tommy Paul	translation	‘The people have houses there.’
12 2	Tommy Paul	transcription	pa’ya ʔot lhaxlhex.t.ana.thot kw cheychuy’
12 2	John Hamilton Davis	phonetic	[paayε ʔot ɬaχɬəχtanᴧθot kw čiɪčuɪʔ]
12 2	Tommy Paul	translation	‘The children are always goofing off.’
12 3	Tommy Paul	transcription	xixigitem ʔe kw tans mans ʔiy kw gat
12 3	John Hamilton Davis	phonetic	[χεχεgɪtəm ʔə kw tans mans ʔεɪ kw gᴧt]
12 3	Tommy Paul	translation	‘They are warned by their mother, their father, anybody.’
12 3	Mary George	illustrative	xixiwʔem	telling, advising or warning someone
12 3	Mary George	illustrative	xixigitem	they were being warned or advised
12 3	Mary George	illustrative	ʔot chiap sem whaʔ xigap	if you won’t heed
12 3	Mary George	illustrative	ga whaʔap xigap	if you don’t heed
12 3	Mary George	illustrative	qwel’ sem t q’wit kw t’al	T’al will definitely come down
12 3	Mary George	illustrative	ʔey maʔtanapim sem	and grab you (pl.)
12 3	Mary George	illustrative	hostanapim sem ʔe kw niʔs	take you (pl.) to his place
§12	John Hamilton Davis	note	Elsewhere on the coast the legend is of a basket ogress, but for the Mainland Comox Tommy Paul and Noel George Harry said that T’al is a basket ogre, a man.
12 4	Tommy Paul	transcription	ho whe chia’mas ʔiy xiw kw cheychuy’
12 4	John Hamilton Davis	phonetic	[ho çwʊ čyεεmᴧs ʔεɪ χεʊ kw čiɪčuɪʔ]
12 4	Tommy Paul	translation	‘Well, the children won’t listen (take heed/be advised).’
12 5	Tommy Paul	transcription	ʔewk’w chia kw hos kwishi thichem
12 5	John Hamilton Davis	phonetic	[ʔuʊk̀w čyε kw hos kwiši θičɪm]
12 5	Tommy Paul	translation	‘They go everywhere in the forest.’ (“Everywhere is their going.”)
12 6	Tommy Paul	transcription	ho···· kw paʔa z’ok’w
12 6	John Hamilton Davis	phonetic	[ho···· kw paʔa t̀θok̀w]
12 6	Tommy Paul	translation	‘Then one day...’
12 7	Tommy Paul	transcription	whaʔ xoxwas
12 7	John Hamilton Davis	phonetic	[çwᴧʔ χwoχwas]
12 7	Tommy Paul	translation	‘It isn’t long (until)...’
12 8	Tommy Paul	transcription	qweqwel’ jiaqaʔ kw t’al
12 8	John Hamilton Davis	phonetic	[qwɔqwɔlʔ ǰyεqεʔ kw t̀al]
12 8	Tommy Paul	translation	‘T’al is (unexpectedly) coming.’
12 9	Tommy Paul	transcription	qwel’ yaxahây, tihmot yaxay
12 9	John Hamilton Davis	phonetic	[qwɔlʔ yaχahᴧɪ tihmot yaχᴧɪ]
12 9	Tommy Paul	translation	‘He comes with a basket, a very big basket.’
12 10	Tommy Paul	transcription	yaxay kw naʔs
12 10	John Hamilton Davis	phonetic	[yaχᴧɪ kw naʔs]
12 10	Tommy Paul	translation	‘He has a basket.’
12 11	Tommy Paul	transcription	jiashitas
12 11	John Hamilton Davis	phonetic	[ǰyεšitᴧs]
12 11	Tommy Paul	translation	‘He carries it on his back.’
12 11	Mary George	illustrative	jiashithi zem kwems tho sem jew’	I’ll carry you on my back as we go home
12 11	Mary George	illustrative	jiashithi zem tho ʔe teth ʔayaʔ	I’ll carry you on my back to your house
12 11	John Hamilton Davis	cited form	tho	to
12 12	Tommy Paul	transcription	qwe····l’ kw q’wit
12 12	John Hamilton Davis	phonetic	[qwɔ····lʔ kw q̀wεt]
12 12	Tommy Paul	translation	‘He comes down.’
12 13	Tommy Paul	transcription	hay mamaʔtem kw cheychuy’
12 13	John Hamilton Davis	phonetic	[hᴧɪ mamaatəm kw čiɪčuɪʔ]
12 13	Tommy Paul	translation	‘And he is grabbing the children.’
12 14	Tommy Paul	transcription	nepeshias ʔe kw yaxays
12 14	John Hamilton Davis	phonetic	[nʌ́pišyεs ʔə kw yaχᴧɪs]
12 14	Tommy Paul	translation	‘He puts them into his basket.’
12 15	Tommy Paul	transcription	ʔewk’w qexmot cheychuy’
12 15	John Hamilton Davis	phonetic	[ʔuʊk̀w qʌ́χmot čiɪčuɪʔ]
12 15	Tommy Paul	translation	‘All (the) many children.’
12 16	Tommy Paul	transcription	hoy ʔey thoswhas ʔe kw thichem ʔewh niʔs kw naʔs ʔayaʔs
12 16	John Hamilton Davis	phonetic	[hoɪ ʔiɪ θosçwᴧs ʔə kw θičɪm ʔəçw nεʔs kw naʔs ʔayεʔs]
12 16	Tommy Paul	translation	‘Then he takes them to the forest where his own house is.’
12 17	Tommy Paul	transcription	ho tes
12 17	John Hamilton Davis	phonetic	[ho tʌ́s]
12 17	Tommy Paul	translation	‘He arrives.’
12 18	Tommy Paul	transcription	hoy ʔey xatl’s kwes ch’iaxats kw cheychuy’
12 18	John Hamilton Davis	phonetic	[hoɪ ʔiɪ χaƛ̀s kwɪs č̀yεχᴧts kw čiɪčuɪʔ]
12 18	Tommy Paul	translation	‘Then he intends to cook the children.’
12 19	Tommy Paul	transcription	xatl’s kwes ch’iaxats ʔiy meq’wts
12 19	John Hamilton Davis	phonetic	[χaƛ̀s kwɪs č̀yεχᴧts ʔεɪ mɔq̀wts]
12 19	Tommy Paul	translation	‘He intends to cook and swallow (eat) them.’
12 20	Tommy Paul	transcription	hoy maʔtem, ʔewk’w maʔtas kw cheychuy’
12 20	John Hamilton Davis	phonetic	[hoɪ maatəm ʔuʊk̀w maatᴧs kw čiɪčuɪʔ]
12 20	Tommy Paul	translation	‘Then he takes them, he takes all the children.’
12 21	Tommy Paul	transcription	ʔey niʔ ch’ia kw ʔey’s tl’itl’ixtl’axay
12 21	John Hamilton Davis	phonetic	[ʔiɪ nεʔ č̀yε kw ʔiɪʔs ƛ̀εƛ̀εχƛ̀aχᴧɪ]
12 21	Tommy Paul	translation	‘And there must be some good ones in there, a little older kids.’
12 22	Tommy Paul	transcription	hoy ʔey wuwuwuʔem
12 22	John Hamilton Davis	phonetic	[hoɪ ʔiɪ wuwuwuʔəm]
12 22	Tommy Paul	translation	‘Then he is singing.’
12 23	Tommy Paul	transcription	q’ap’k’wayni····sem kw cheychuy’, q’ap’k’wayni····sem kw cheychuy’
12 23	John Hamilton Davis	phonetic	[q̀ap̀k̀wᴧɪnε····səm kw čiɪčuɪʔ q̀ap̀k̀wᴧɪnε····səm kw čiɪčuɪʔ]
12 23	Tommy Paul	translation	‘The children crunch in the teeth, the children crunch in the teeth.’
12 24	Tommy Paul	transcription	hi kw wuwuʔemtens te cheychuy’ kwaʔan
12 24	John Hamilton Davis	phonetic	[hε kw wuwuʔəmtəns tə čiɪčuɪʔ kwaʔᴧn]
12 24	Tommy Paul	translation	‘That’s the song about the children, that one.’
12 25	Tommy Paul	transcription	hoy ʔey qway qajey kw.ot gat tl’atl’xay ʔe taʔa
12 25	John Hamilton Davis	phonetic	[hoɪ ʔiɪ qwaɪ qᴧǰiɪ kwʊt gᴧt ƛ̀aƛ̀χᴧɪ ʔə taʔᴧ]
12 25	Tommy Paul	translation	‘Then the older ones say this back.’
12 26	Tommy Paul	song	ho···· st’al, ho···· st’al, hiweleshiawh st’al, hiweleshiawh st’al
12 26	John Hamilton Davis	phonetic	[ho···· st̀al ho···· st̀al hεwilišyεçw st̀al hεwilišyεçw st̀al]
12 26	Tommy Paul	translation	‘(Singing) oh, T’al, oh T’al, you’re going into the fire.’
12 26	Marion Harry	cited form	higeyeshiawh	what the song's line is in today's language
12 26	Marion Harry	phonetic	[hεgiyišyεçw]	what the song's line is in today's language
12 26	John Hamilton Davis	cited form	higat	put into the fire
12 26	John Hamilton Davis	cited affix	-eyesh	involuntarily
12 26	John Hamilton Davis	cited affix	-awh	you
12 26	John Hamilton Davis	cited form	jegen	spirit dance song, which forces T’al to dance
12 26	John Hamilton Davis	phonetic	[ǰɪgɪn]	spirit dance song
12 27	Tommy Paul	transcription	hoy ʔey maʔtem te tl’aqt xapay, qaqay
12 27	John Hamilton Davis	phonetic	[hoɪ ʔiɪ maatəm tə ƛ̀aqt χapᴧɪ qaqᴧɪ]
12 27	Tommy Paul	translation	‘Then they take the long sticks, poles.’
12 28	Tommy Paul	transcription	chechlhem ga kw t’al
12 28	John Hamilton Davis	phonetic	[čičɬəm gᴧ kw t̀al]
12 28	Tommy Paul	translation	‘T’al is dancing.’
12 29	Tommy Paul	transcription	haw.higanstom ʔe kw cheychuy’
12 29	John Hamilton Davis	phonetic	[haʊhεgᴧnstom ʔə kw čiɪčuɪʔ]
12 29	Tommy Paul	translation	‘The children fool him (make him foolish/demented).’ (the jegen is controlling him)
12 30	Tommy Paul	transcription	maʔtem te qaqay
12 30	John Hamilton Davis	phonetic	[maatəm tə qaqᴧɪ]
12 30	Tommy Paul	translation	‘They take the poles.’ (to push him into the fire)
12 31	Tommy Paul	transcription	thohoseyesh ʔe te q’way’x
12 31	John Hamilton Davis	phonetic	[θohosiyiš ʔə tə q̀waɪʔχ]
12 31	Tommy Paul	translation	‘He is going involuntarily into the fire.’
12 32	Tommy Paul	transcription	maʔtem juthotem ʔe kw cheychuy’
12 32	John Hamilton Davis	phonetic	[maatəm ǰuθotəm ʔə kw čiɪčuɪʔ]
12 32	Tommy Paul	translation	‘The children take him and push him.’
12 33	Tommy Paul	transcription	tl’iz’item ʔe te q’way’x
12 33	John Hamilton Davis	phonetic	[ƛ̀εt̀θεtəm ʔə tə q̀waɪʔχ]
12 33	Tommy Paul	translation	‘They press him down onto the fire.’
12 34	Tommy Paul	transcription	ku ni····ʔ tl’iz’item, q’atwh
12 34	John Hamilton Davis	phonetic	[kwu nε····ʔ ƛ̀εt̀θεtəm q̀atçw]
12 34	Tommy Paul	translation	‘They have there pressed him, he burns.’
12 35	Tommy Paul	transcription	ʔewk’w k’we q’atwh t’al, q’atwh ʔewk’w
12 35	John Hamilton Davis	phonetic	[ʔuʊk̀w k̀wə q̀atçw t̀al q̀atçw ʔuʊk̀w]
12 35	Tommy Paul	translation	‘T’al burns all up, burns entirely.’
12 36	Tommy Paul	transcription	ʔiy qexmot kw lhuk’wstom q’wa’jiakup
12 36	John Hamilton Davis	phonetic	[ʔεɪ qʌ́χmot kw ɬuk̀wstom q̀waaǰyεkwup]
12 36	Tommy Paul	translation	‘And many are the embers that are let fly up (and become mosquitoes).’
12 37	Tommy Paul	transcription	hi k’we ga ʔewh qexs ʔe tiʔi lhalhayit
12 37	John Hamilton Davis	phonetic	[hε k̀wə gᴧ ʔəçw qʌ́χs ʔə tεʔε ɬaɬᴧyɪt]
12 37	Tommy Paul	translation	‘They say that’s why there’s lots along this coast.’
12 38	Tommy Paul	transcription	ʔe kw yaqomin, ʔe kw xwemalhku, kw.ot ʔewk’w chia yaqomin
12 38	John Hamilton Davis	phonetic	[ʔə kw yæqwomɪn ʔə kw χwɔmaɬkwu kwʊt ʔuʊk̀w čyε yæqwomɪn]
12 38	Tommy Paul	translation	‘In Toba Inlet, in Homalco, everywhere in Toba.’
12 39	Tommy Paul	transcription	ʔe kw naʔa z’ach’os
12 39	John Hamilton Davis	phonetic	[ʔə kw naʔᴧ t̀θač̀os]
12 39	Tommy Paul	translation	‘Mosquitoes.’
12 40	Tommy Paul	transcription	xwit ʔot whekwt tam ʔeth yanomot
12 40	John Hamilton Davis	phonetic	[χwεt ʔot çwukwt tam ʔəθ yænomot]
12 40	Tommy Paul	translation	‘There’s really nothing you can do (about it).’
12 41	Tommy Paul	transcription	ʔelh thahawh ʔe kw xwemalhku, ʔe kw thewhin ʔe kw sheʔen
12 41	John Hamilton Davis	phonetic	[ʔəɬ θahaçw ʔə kw χwɔmaɬkwu ʔə kw θʊçwεn ʔə kw šiʔɪn]
12 41	Tommy Paul	translation	‘When you go to Homalco about this time, ...’
12 42	Tommy Paul	transcription	q’aq’ach’thim ʔe kw z’ach’os
12 42	John Hamilton Davis	phonetic	[q̀aq̀ač̀θεm ʔə kw t̀θač̀os]
12 42	Tommy Paul	translation	‘you’re being bitten by mosquitoes.’
12 43	Tommy Paul	transcription	hi kw q’atwhmins kw t’al
12 43	John Hamilton Davis	phonetic	[hε kw q̀atçwmɪns kw t̀al]
12 43	Tommy Paul	translation	‘That’s the ashes of T’al.’
12 44	Tommy Paul	transcription	hi ʔewh nem’s
12 44	John Hamilton Davis	phonetic	[hε ʔəçw nʌ́mʔs]
12 44	Tommy Paul	translation	‘That’s why they’re like that.’
12 45	Tommy Paul	transcription	t’al niʔitawh
